,Time (s),Current (A),Voltage (V)
77,770.0,4.0000800000000005,4.06004
78,780.0,3.99992,4.065840000000001
79,790.0,4.0,4.07225
80,800.0,3.99977,4.07866
81,810.0,4.00023,4.08507
82,820.0,3.99992,4.09133
83,830.0,3.99985,4.09804
84,840.0,4.0000800000000005,4.1046
85,850.0,4.00023,4.11116
86,860.0,3.99985,4.11833
87,870.0,4.00023,4.1252
88,880.0,3.99992,4.13207
89,890.0,3.99992,4.13924
90,900.0,3.99985,4.14611
91,910.0,4.0,4.1531199999999995
92,920.0,3.99992,4.16014
93,930.0,3.99992,4.16747
94,940.0,4.00015,4.174180000000001
95,950.0,3.99985,4.1812
96,960.0,4.0000800000000005,4.18791
97,970.0,4.0000800000000005,4.19448
98,977.4100000000326,4.00015,4.1999699999999995
99,977.4400000000605,3.83322,4.19661
100,987.4400000000605,3.83314,4.20195
101,997.4400000000605,3.6247,4.20195
102,1007.4400000000605,3.4583,4.20195
103,1017.4400000000605,3.3093800000000004,4.2018
104,1027.4400000000605,3.17395,4.20195
105,1037.4400000000605,3.0411200000000003,4.20195
106,1047.4400000000605,2.91958,4.20165
107,1057.4400000000605,2.8011,4.20165
108,1067.4400000000605,2.68887,4.20195
109,1077.4400000000605,2.58091,4.20165
110,1087.4400000000605,2.47448,4.2018
111,1097.4400000000605,2.37545,4.2018
112,1107.4400000000605,2.27886,4.20165
113,1117.4400000000605,2.18685,4.20134
114,1127.4400000000605,2.09758,4.20165
115,1137.4400000000605,2.01274,4.20165
116,1147.4400000000605,1.9326299999999998,4.2018
117,1157.4400000000605,1.85115,4.2015
118,1167.4400000000605,1.7734,4.20134
119,1177.4400000000605,1.69642,4.20119
120,1187.4400000000605,1.6202,4.20104
121,1197.4400000000605,1.54704,4.20043
122,1207.4400000000605,1.48653,4.20027
123,1217.4400000000605,1.43008,4.20027
124,1227.4400000000605,1.37278,4.20027
125,1237.4400000000605,1.31792,4.20043
126,1247.4400000000605,1.26741,4.20027
127,1257.4400000000605,1.21614,4.20043
128,1267.4400000000605,1.1682299999999999,4.1999699999999995
129,1277.4400000000605,1.1220700000000001,4.20043
130,1287.4400000000605,1.07721,4.1999699999999995
131,1297.4400000000605,1.0347899999999999,4.20043
132,1307.4400000000605,0.9950399999999999,4.20027
133,1317.4400000000605,0.95636,4.20012
134,1327.4400000000605,0.91981,4.20027
135,1337.4400000000605,0.88487,4.20012
136,1347.4400000000605,0.8509200000000001,4.20027
137,1357.4400000000605,0.8191,4.20043
138,1367.4400000000605,0.78866,4.20012
139,1377.4400000000605,0.75822,4.20012
140,1387.4400000000605,0.73075,4.20027
141,1397.4400000000605,0.70092,4.19982
142,1407.4400000000605,0.67796,4.1999699999999995
143,1417.4400000000605,0.65194,4.19982
144,1427.4400000000605,0.62768,4.20027
145,1437.4400000000605,0.60548,4.20012
146,1447.4400000000605,0.58297,4.20012
147,1457.4400000000605,0.56443,4.19982
148,1467.4400000000605,0.54261,4.20012
149,1477.4400000000605,0.5239199999999999,4.1999699999999995
150,1487.4400000000605,0.50553,4.19982
151,1497.4400000000605,0.48813999999999996,4.20012
152,1507.4400000000605,0.47181000000000006,4.20012
153,1517.4400000000605,0.45586000000000004,4.19966
154,1527.4400000000605,0.44076000000000004,4.20027
155,1537.4400000000605,0.42321000000000003,4.20012
156,1547.4400000000605,0.41039,4.20012
157,1557.4400000000605,0.39651,4.19982
158,1567.4400000000605,0.38345999999999997,4.20012
159,1577.4400000000605,0.37209000000000003,4.20027
160,1587.4400000000605,0.35866,4.19982
161,1597.4400000000605,0.34661,4.1999699999999995
162,1607.4400000000605,0.33562,4.1999699999999995
163,1617.4400000000605,0.32516999999999996,4.20012
164,1627.4400000000605,0.31418,4.20012
165,1637.4400000000605,0.30587,4.1999699999999995
166,1647.4400000000605,0.29686,4.1999699999999995
167,1657.4400000000605,0.28611,4.1999699999999995
168,1667.4400000000605,0.27817,4.19982
169,1677.4400000000605,0.27001,4.20012
170,1687.4400000000605,0.26061999999999996,4.1999699999999995
171,1697.4400000000605,0.25261,4.1999699999999995
172,1707.4400000000605,0.24666,4.20012
173,1717.4400000000605,0.23789000000000002,4.1999699999999995
174,1727.4400000000605,0.23049,4.1999699999999995
175,1737.4400000000605,0.22461,4.20012
176,1747.4400000000605,0.21798,4.19982
177,1757.4400000000605,0.21202,4.1999699999999995
178,1767.4400000000605,0.20653000000000002,4.19982
179,1777.4400000000605,0.20065999999999998,4.20027
180,1787.4400000000605,0.19379000000000002,4.19966
181,1797.4400000000605,0.18952,4.20043
182,1807.4400000000605,0.18242,4.1999699999999995
183,1817.4400000000605,0.1783,4.20012
184,1827.4400000000605,0.17310999999999999,4.20012
185,1837.4400000000605,0.16838,4.19982
186,1847.4400000000605,0.16380999999999998,4.1999699999999995
187,1857.4400000000605,0.15922999999999998,4.20012
188,1867.4400000000605,0.1545,4.19982
189,1877.4400000000605,0.15129,4.1999699999999995
190,1887.4400000000605,0.14770999999999998,4.20012
191,1897.4400000000605,0.1442,4.19982
192,1907.4400000000605,0.14015,4.20012
193,1917.4400000000605,0.13573,4.20012
194,1927.4400000000605,0.13169,4.20012
195,1937.4400000000605,0.12879000000000002,4.19982
196,1947.4400000000605,0.12642,4.1999699999999995
197,1957.4400000000605,0.12630999999999998,4.20012
198,1967.4400000000605,0.12538,4.20027
199,1977.4400000000605,0.12384,4.20027
200,1987.4400000000605,0.12204000000000001,4.20058
201,1997.4400000000605,0.12002,4.20073
202,2007.4400000000605,0.11787,4.20058
203,2017.4400000000605,0.11564,4.20073
204,2027.4400000000605,0.1134,4.20073
205,2037.4400000000605,0.11114,4.20073
206,2047.4400000000605,0.10885999999999998,4.20104
207,2057.4400000000605,0.10658,4.20073
208,2067.4400000000605,0.10429000000000001,4.20073
209,2077.4400000000605,0.10201,4.20089
210,2086.2399999999907,0.1,4.20104
